<Radar>雷达工作参数上报
11	9	-196	35	0	16	3000	0	0
11	10	-196	35	0	16	6000	0	0
<Radar>雷达工作参数上报
11	0	0	0	1	16	2000	2	1
11	1	-144	35	0	12	3000	0	0
11	2	0	0	1	12	2000	2	1
11	3	398	25	0	12	3000	1	1
11	4	-144	35	0	12	6000	0	0
11	5	-92	35	0	26	3000	0	0
11	6	-92	35	0	26	6000	0	0
11	7	-40	35	0	26	3000	0	0
11	8	0	0	1	26	2000	2	1
11	9	-40	35	0	39	6000	0	0
11	10	25	35	0	39	3000	0	0
<Radar>雷达工作参数上报
10	0	25	35	0	39	6000	0	0
10	1	77	35	0	6	3000	0	0
10	2	77	35	0	6	6000	0	0
10	3	129	35	0	6	3000	0	0
10	4	0	0	1	6	2000	2	1
10	5	129	35	0	0	6000	0	0
10	6	181	35	0	0	3000	0	0
10	7	181	35	0	0	6000	0	0
10	8	233	35	0	26	3000	0	0
10	9	233	35	0	26	6000	0	0
<Radar>雷达工作参数上报
11	0	285	35	0	26	3000	0	0
11	1	0	0	1	26	2000	2	1
11	2	285	35	0	17	6000	0	0
11	3	337	35	0	17	3000	0	0
11	4	0	0	1	17	2000	2	1
11	5	398	25	0	36	3000	1	1
11	6	337	35	0	36	6000	0	0
11	7	389	35	0	36	3000	0	0
11	8	389	35	0	36	6000	0	0
11	9	441	35	0	32	3000	0	0
11	10	441	35	0	32	6000	0	0
<Radar>雷达工作参数上报
11	0	493	35	0	32	3000	0	0
11	1	0	0	1	32	2000	2	1
11	2	493	35	0	33	6000	0	0
11	3	545	35	0	33	3000	0	0
11	4	545	35	0	33	6000	0	0
11	5	0	0	1	33	2000	2	1
11	6	597	35	0	2	3000	0	0
11	7	597	35	0	2	6000	0	0
11	8	649	35	0	36	3000	0	0
11	9	0	0	1	36	2000	2	1
11	10	649	35	0	36	6000	0	0
<Radar>雷达工作参数上报
11	0	-196	35	0	1	3000	0	0
11	1	-196	35	0	1	6000	0	0
11	2	-144	35	0	1	3000	0	0
11	3	-144	35	0	1	6000	0	0
11	4	-92	35	0	12	3000	0	0
